Kanji,Rank,Occurrences,Frequency,Cumulative Frequency,AVG FREQ,FREQ (1),FREQ BIG 5,meanings,grade,jlpt,heisig_en,stroke_count,unicode,on_readings,kun_readings
嫡,1982,19662,2.291192131667268e-05,0.9863212380482652,2446,2547,2679,"direct descent (non-bastard), legitimate wife",8,1,legitimate wife,14,5AE1,"チャク, テキ",0
恥,1983,19654,2.290259900101133e-05,0.9863441406472664,1474,1419,1343,"dishonor, shame",8,2,shame,10,6065,チ,"は.じらう, は.じる, は.ずかしい, はじ"
玩,1984,19632,2.287696263294263e-05,0.9863670176098992,2119,2118,2193,"make sport of, play, take pleasure in, trifle with",8,0,toy,8,73A9,ガン,"もちあそ.ぶ, もてあそ.ぶ"
爾,1985,19625,2.286880560673896e-05,0.986389886415506,0,0,0,"second person, thou, you",9,1,let it be,14,723E,"ジ, ニ","おれ, しか, しかり, その, なんじ, のみ"
敢,1986,19614,2.2855987422704603e-05,0.9864127424029288,1850,1852,1863,"bold, brave, daring, pitiful, sad, tragic",8,1,daring,12,6562,カン,"あ.えず, あ.えて, あ.えない"
袖,1987,19604,2.284433452812792e-05,0.9864355867374568,1755,1693,1657,"extension, give cold shoulder, sleeve, wing (building)",8,0,sleeve,10,8896,シュウ,そで
汁,1988,19583,2.281986344951689e-05,0.9864584066009064,1652,1603,1584,"broth, gravy, juice, pus, sap, soup",8,1,soup,5,6C41,ジュウ,"-しる, しる, つゆ"
粟,1989,19488,2.2709160951038405e-05,0.9864811157618576,0,0,0,millet,9,0,foxtail millet,12,7C9F,"ショク, ソク, ゾク","あわ, もみ"
瘍,1990,19456,2.2671871688393024e-05,0.9865037876335458,2274,2293,2422,"boil, swelling, tumor",8,0,carbuncle,14,760D,ヨウ,かさ
箕,1991,19452,2.266721053056235e-05,0.9865264548440764,0,0,0,winnowing,9,0,winnowing fan,14,7B95,キ,み
哨,1992,19380,2.258330968961024e-05,0.986549038153766,0,0,0,"scout, sentinel",9,0,scout,10,54E8,ショウ,みはり
賠,1993,19372,2.257398737394889e-05,0.98657161214114,1798,1886,2000,"compensation, indemnify",8,1,compensation,15,8CE0,バイ,0
捉,1994,19362,2.256233447937221e-05,0.9865941744756194,1843,1839,1804,"capture, catch",8,0,nab,10,6349,"サク, ソク",とら.える
椅,1995,19337,2.2533202242930505e-05,0.9866167076778622,1714,1658,1637,chair,8,0,chair,12,6905,イ,0
褒,1996,19334,2.25297063745575e-05,0.9866392373842368,1928,1896,1878,"extol, praise",8,1,praise,15,8912,ホウ,ほ.める
詠,1997,19278,2.246445016492808e-05,0.9866617018344016,2040,2046,2090,"composing, poem, recitation, song",8,1,recitation,12,8A60,エイ,"うた.う, よ.む"
剥,1998,19232,2.241084684987534e-05,0.9866841126812516,2225,2266,2265,"come off, discolor, fade, peel",8,0,peel off,10,5265,"ハク, ホク","は.がす, は.がれる, は.ぐ, は.げる, へ.ぐ, へず.る, む.く, む.ける"
榊,1999,19222,2.2399193955298657e-05,0.9867065118752067,0,0,0,"(kokuji), sacred Shinto tree",9,0,sacred Shinto tree,13,698A,0,さかき
麓,2000,19192,2.236423527156861e-05,0.9867288761104784,2164,2155,2177,foot of a mountain,8,0,foot of a mountain,19,9E93,ロク,ふもと
叶,2001,19157,2.2323450140550224e-05,0.986751199560619,2140,2098,2091,"answer, grant",9,1,within my ability,5,53F6,キョウ,"かな.う, かな.える"
壌,2002,19155,2.2321119561634887e-05,0.9867735206801806,1958,2012,2101,"earth, lot, soil",8,1,lot,16,58CC,ジョウ,つち
站,2003,19126,2.2287326167362503e-05,0.986795808006348,0,0,0,"halt, stop",0,0,outpost,10,7AD9,タン,"えき, た.つ, たたず.む"
淑,2004,19086,2.224071458905578e-05,0.986818048720937,2297,2344,2434,"gentle, graceful, pure",8,1,graceful,11,6DD1,シュク,しと.やか
絆,2005,19077,2.2230226983936765e-05,0.9868402789479208,0,0,0,"bonds, fetters",9,0,ties,11,7D46,ハン,"きずな, つな.ぐ, ほだ.す"
姦,2006,19033,2.2178954247799363e-05,0.9868624579021688,0,0,0,"mischief, noisy, rape, seduce, wicked",0,0,violate,9,59E6,"カン, ケン","かしま.しい, かん.する, みだら"
豚,2007,18939,2.206941703877855e-05,0.9868845273192076,1719,1668,1674,"pig, pork",8,1,pork,11,8C5A,トン,ぶた
頑,2008,18892,2.2014648434268143e-05,0.9869065419676418,1291,1243,1201,"firmly, foolish, stubborn",8,1,stubborn,13,9811,ガン,かたく.な
鴻,2009,18866,2.1984350908368767e-05,0.9869285263185502,0,0,0,"great, large, large bird, powerful, prosperous, wild goose",9,1,large goose,17,9D3B,"コウ, ゴウ","おおがり, おおとり, ひしくい"
臭,2010,18849,2.1964540987588408e-05,0.9869504908595378,1500,1430,1372,"be bright, be fragrant, fragrance, glow, ill-smelling, odor, savor, stink, stinking, suspicious looking",8,1,stinking,9,81ED,シュウ,"-くさ.い, くさ.い, にお.い, にお.う"
抄,2011,18793,2.1899284777958988e-05,0.9869723901443156,2305,2347,2418,"copy, extract, selection, spread thin, summary",8,1,extract,7,6284,ショウ,0
圓,2012,18731,2.182703683158356e-05,0.9869942171811472,0,0,0,"circle, round, yen",9,0,0,13,5713,エン,"まど, まど.か, まる, まる.い, まろ.やか"
拐,2013,18705,2.1796739305684183e-05,0.987016013920453,2114,2187,2308,"falsify, kidnap",8,1,kidnap,8,62D0,カイ,0
凱,2014,18642,2.1723326069851087e-05,0.9870377372465228,0,0,0,victory song,9,1,triumph,12,51F1,"カイ, ガイ","かちどき, やわらぐ"
廉,2015,18638,2.1718664912020413e-05,0.987059455911435,2197,2236,2295,"account, bargain, charge, cheap, contented, honest, low price, peaceful, point, purity, reason, rested, suspicion",8,1,bargain,13,5EC9,レン,0
譚,2016,18584,2.165573928130633e-05,0.9870811116507162,0,0,0,talk,0,0,0,19,8B5A,タン,はなし
弧,2017,18578,2.164874754456032e-05,0.9871027603982608,2332,2399,2506,"arc, arch, bow",8,1,arc,9,5F27,コ,0
娠,2018,18549,2.161495415028794e-05,0.987124375352411,1809,1820,1824,"pregnancy, with child",8,1,with child,10,5A20,シン,0
惨,2019,18466,2.151823512530148e-05,0.9871458935875363,1647,1645,1625,"cruelty, disaster, harsh, wretched",8,1,wretched,11,60E8,"サン, ザン","いた.む, みじ.め, むご.い"
嘩,2020,18337,2.1367912785262275e-05,0.9871672615003216,2074,2024,1986,noisy,9,0,quarrel,13,5629,"カ, ケ",かまびす.しい
蒙,2021,18320,2.134810286448192e-05,0.987188609603186,0,0,0,"Mongolia, be subjected to, darkness, get, ignorance, receive, sustain",9,0,darken,13,8499,"ボウ, モウ","おお.う, くら.い, こうむ.る"
巴,2022,18308,2.13341193909899e-05,0.9872099437225772,0,0,0,comma-design,9,1,comma-design,4,5DF4,ハ,"うずまき, ともえ"
妄,2023,18254,2.1271193760275813e-05,0.9872312149163374,2024,1992,1975,"delusion, reckless, unnecessarily, without authority",8,1,delusion,6,5984,"ボウ, モウ",みだ.りに
惧,2024,18244,2.125954086569913e-05,0.9872524744572032,2168,2245,2369,"be afraid of, dread, fear",8,0,disquieting,11,60E7,"ク, グ",おそ.れる
乏,2025,18214,2.1224582181969085e-05,0.9872736990393852,1633,1638,1630,"destitution, limited, scarce",8,1,destitution,4,4E4F,ボウ,"とぼ.しい, とも.しい"
胤,2026,18113,2.1106887946744592e-05,0.987294805927332,0,0,0,"descendent, issue, offspring",9,1,blood relative,9,80E4,イン,たね
紡,2027,18082,2.107076397355688e-05,0.9873158766913054,2217,2271,2339,spinning,8,1,spinning,10,7D21,ボウ,つむ.ぐ
憂,2028,18076,2.106377223681087e-05,0.987336940463542,1713,1700,1685,"be anxious, grieve, lament, melancholy, sad, unhappy",8,1,melancholy,15,6182,ユウ,"う.い, う.き, うれ.い, うれ.える"
醸,2029,18061,2.1046292894945847e-05,0.987357986756437,2028,2052,2118,"brew, cause",8,1,brew,20,91B8,ジョウ,かも.す
亘,2030,17970,2.094025155429804e-05,0.9873789270079912,0,0,0,"extend over, range, span",9,1,span,6,4E98,"カン, コウ, セン","もと.める, わた.る"
捧,2031,17931,2.0894805265448978e-05,0.9873998218132568,2172,2153,2114,"consecrate, dedicate, give, lift up, offer, sacrifice",9,0,dedicate,11,6367,ホウ,ささ.げる
凌,2032,17886,2.0842367239853905e-05,0.9874206641804968,0,0,0,"defy, endure, keep (rain)out, slight, stave off, surpass, tide over",9,1,pull through,10,51CC,リョウ,しの.ぐ
廠,2033,17864,2.0816730871785204e-05,0.9874414809113684,0,0,0,workshop,0,0,0,15,5EE0,ショウ,0
漂,2034,17848,2.0798086240462515e-05,0.9874622789976089,1670,1668,1674,"drift, float (on liquid)",8,1,drift,14,6F02,ヒョウ,ただよ.う
綴,2035,17837,2.0785268056428164e-05,0.9874830642656652,0,0,0,"bind (books), compose, spell, write",9,0,mend,14,7DB4,"ゲツ, テイ, テチ, テツ","すみ.やか, つづ.る, つづり, と.じる"
麟,2036,17814,2.07584663989018e-05,0.9875038227320642,0,0,0,"Chinese unicorn, bright, genius, giraffe, shining",9,1,camelopard,24,9E9F,リン,0
欺,2037,17747,2.0680392005238026e-05,0.9875245031240694,1732,1744,1775,"cheat, deceit, delude",8,1,deceit,12,6B3A,ギ,あざむ.く
汐,2038,17715,2.064310274259264e-05,0.987545146226812,0,0,0,"eventide, opportunity, salt water, tide",9,1,eventide,6,6C50,セキ,"うしお, しお, せい"
膝,2039,17688,2.06116399272356e-05,0.9875657578667392,1821,1724,1617,"knee, lap",8,0,knee,15,819D,シツ,ひざ
朽,2040,17670,2.0590664716997568e-05,0.9875863485314564,2095,2133,2182,"decay, remain in seclusion, rot",8,1,decay,6,673D,キュウ,く.ちる
酬,2041,17666,2.0586003559166897e-05,0.9876069345350156,1766,1790,1810,"repay, retribution, reward",8,1,repay,13,916C,"シュ, シュウ, トウ",むく.いる
甚,2042,17665,2.058483826970923e-05,0.9876275193732852,1901,1880,1860,"exceedingly, great, tremendously, very",8,1,tremendously,9,751A,ジン,"はなは.だ, はなは.だしい"
畳,2043,17631,2.0545218428148507e-05,0.9876480645917134,1641,1610,1585,"counter for tatami mats, do away with, fold, shut up, tatami mat",8,2,tatami mat,12,7573,"ジョウ, チョウ","かさ.なる, たた.む, たたみ"
漆,2044,17421,2.030050764203818e-05,0.9876683650993554,2126,2139,2194,"lacquer, seven, varnish",8,1,lacquer,14,6F06,シツ,うるし
癒,2045,17410,2.028768945800383e-05,0.9876886527888136,1643,1593,1563,"cure, healing, quench (thirst), wreak",8,1,healing,18,7652,ユ,"い.える, い.やす, いや.す"
潰,2046,17391,2.026554895830813e-05,0.9877089183377716,1921,1845,1790,"break, crush, dissipate, smash",8,0,defile,15,6F70,"エ, カイ","つい.える, つぶ.す, つぶ.れる"
淫,2047,17332,2.0196796880305708e-05,0.987729115134652,2327,2317,2338,"lewdness, licentiousness",8,0,lewd,11,6DEB,イン,"ひた.す, ほしいまま, みだ.ら, みだ.れる, みだり"
雰,2048,17161,1.999753238304444e-05,0.987749112667035,1498,1498,1479,"atmosphere, fog",8,1,atmosphere,12,96F0,フン,0
燥,2049,17126,1.995674725202605e-05,0.9877690694142872,1796,1789,1801,"dry up, parch",8,2,parch,17,71E5,ソウ,はしゃ.ぐ
欽,2050,17021,1.983439185897089e-05,0.987788903806146,0,0,0,"long for, respect, revere",9,1,circumspect,12,6B3D,"キン, コン",つつし.む
藻,2051,17009,1.982040838547888e-05,0.9878087242145316,2151,2164,2237,"duckweed, seaweed",8,1,seaweed,19,85FB,ソウ,も
憎,2052,16985,1.979244143849484e-05,0.98782851665597,1770,1739,1695,"detest, hate",8,2,hate,14,618E,ゾウ,"にく.い, にく.しみ, にく.む, にく.らしい"
鯨,2053,16966,1.9770300938799138e-05,0.9878482869569088,1996,2058,2149,whale,8,1,whale,19,9BE8,ゲイ,くじら
茉,2054,16951,1.975282159693412e-05,0.9878680397785056,0,0,0,jasmine,9,1,jasmine,8,8309,"バツ, マ, マツ",0
彗,2055,16936,1.973534225506909e-05,0.9878877751207608,0,0,0,comet,9,1,comet,11,5F57,"エ, ケイ, スイ, セイ",ほうき
棲,2056,16903,1.969688770296604e-05,0.9879074720084636,0,0,0,"dwell, live",9,0,roost,12,68F2,セイ,す.む
